-3.141592654,19.43846841,13.89265957,2.48814912
-3.110018859,19.37964229,13.84168338,2.432867761
-3.078445062,19.20214441,13.68827743,2.264316339
-3.046871267,18.90283708,13.43133099,1.978922033
-3.015297472,18.47621566,13.06900877,1.570896262
-2.983723677,17.91394735,12.59879189,1.032786814
-2.95214988,17.20411517,12.0175705,0.35707542
-2.920576085,16.33002056,11.32183811,0.459560356
-2.88900229,15.26829281,10.50807751,1.4055291
-2.857428495,13.98588245,9.573496607,2.42945287
-2.825854698,12.4352953,8.517382048,3.392636729
-2.794280903,10.54751099,7.343487919,4.022987555
-2.762707108,8.225178704,6.063990749,3.999315335
-2.731133313,5.364413889,4.705293519,3.238110377
-2.699559516,2.110972351,3.314462327,1.99194107
-2.667985721,0.056795216,1.961013823,0.579451607
-2.636411926,1.27217484,0.723415673,0.803958663
-2.604838131,3.635118441,0.346493328,2.075848793
-2.573264334,5.582625446,1.263472694,3.212212838
-2.541690539,6.971876288,2.116573157,4.213104049
-2.510116744,7.899498768,3.036796957,5.086925937
-2.478542949,8.453609292,4.153054994,5.844086206
-2.446969152,8.693030353,5.539376612,6.49466004
-2.415395357,8.654145881,7.066993481,7.047677788
-2.383821562,8.358288574,8.020265714,7.511048965
-2.352247765,7.817807727,7.280987438,7.891722803
-2.32067397,7.042876528,5.162027168,8.195926349
-2.289100175,6.053163512,2.819645467,8.429418723
-2.25752638,4.901915611,0.757476335,8.597738589
-2.225952583,3.721187964,0.942922482,8.706435036
-2.194378788,2.769563724,2.307766448,8.76127377
-2.162804993,2.366642751,3.376124648,8.768406553
-2.131231198,2.623219935,4.179392727,8.734485269
-2.099657401,3.310501722,4.738433881,8.666695731
-2.068083606,4.103865362,5.064054272,8.572684422
-2.036509811,4.787907095,5.157373034,8.460359083
-2.004936016,5.258838993,5.009119181,8.337566741
-1.973362219,5.470054111,4.597196005,8.211691686
-1.941788424,5.394140675,3.881329202,8.089263649
-1.910214629,5.002985691,2.792128738,7.975704453
-1.878640834,4.256882896,1.208243751,7.875345074
-1.847067037,3.099315187,1.092853386,7.791796168
-1.815493242,1.470390464,4.517478666,7.728654314
-1.783919447,0.575164605,9.057760501,7.690393968
-1.752345652,2.316581219,8.201683153,7.683161558
-1.720771855,1.924682913,3.254898846,7.715088696
-1.68919806,0.465033058,0.399192357,7.795730098
-1.657624264,3.055252526,3.002667648,7.934394509
-1.626050469,5.22315359,4.932045732,8.137541636
-1.594476673,6.940076883,6.390282899,8.405974628
-1.562902878,8.272345387,7.488537518,8.732919221
-1.531329082,9.279431088,8.290013239,9.103850741
-1.499755287,10.00212262,8.830104267,9.498122401
-1.468181491,10.46477457,9.125721675,9.891618306
-1.436607696,10.67813806,9.179172629,10.2593777
-1.4050339,10.64067642,8.978550301,10.57745938
-1.373460105,10.33810729,8.494784941,10.82385053
-1.341886309,9.741033989,7.673770374,10.97861991
-1.310312514,8.800713067,6.418696756,11.02369286
-1.278738718,7.445628482,4.548920047,10.94270312
-1.247164923,5.599520978,1.695612041,10.72154621
-1.215591127,3.3493467,2.909681698,10.35077286
-1.184017332,1.738339974,7.111917602,9.832207127
-1.152443536,2.833828685,1.328255048,9.194531939
-1.120869741,5.640564071,3.597776875,8.524337008
-1.089295945,8.341550401,6.920938319,8.007192717
-1.05772215,10.55346734,9.342261707,7.916298928
-1.026148354,12.320647,11.1910309,8.443100806
-0.994574559,13.72586099,12.63215189,9.501152327
-0.963000763,14.8324288,13.75618449,10.81664686
-0.931426968,15.68298114,14.61540563,12.14971495
-0.899853172,16.30447704,15.23972638,13.36679644
-0.868279377,16.71216377,15.64416841,14.4090898
-0.836705581,16.91196727,15.83226118,15.25370837
-0.805131786,16.90172321,15.79708822,15.89098546
-0.77355799,16.67178403,15.52066376,16.31324459
-0.741984194,16.20596045,14.97202358,16.50889599
-0.710410399,15.48551541,14.10530332,16.45821385
-0.678836604,14.50507764,12.86488176,16.12862267
-0.647262808,13.32823378,11.23446157,15.46771733
-0.615689013,12.24249364,9.492725149,14.39243839
-0.584115217,11.93711373,8.869421925,12.77779191
-0.552541422,12.98393731,10.56117421,10.50011745
-0.520967626,14.95129268,13.34119276,8.002968378
-0.489393831,17.10610622,16.00683694,8.163003975
-0.457820035,19.10597163,18.29606134,11.56468235
-0.426246239,20.87033244,20.23297742,15.0432111
-0.394672444,22.40549063,21.87976255,17.86945887
-0.363098648,23.73748694,23.28970701,20.14645813
-0.331524853,24.89273304,24.5028697,22.01155019
-0.299951057,25.89351516,25.54871755,23.56058709
-0.268377262,26.75765102,26.44903686,24.85717766
-0.236803466,27.49914227,27.22011909,25.94427763
-0.205229671,28.12893297,27.87427745,26.85167733
-0.173655875,28.655552,28.42088302,27.60051291
-0.14208208,29.08560902,28.86707462,28.20600488
-0.110508284,29.42416337,29.21824833,28.67915833
-0.078934489,29.67499228,29.47839595,29.02784024
-0.047360693,29.84078143,29.65033718,29.25746817
-0.015786898,29.92325469,29.73587401,29.37144414
0.015786898,29.92325466,29.73588505,29.37141001
0.047360693,29.84078136,29.65037041,29.25736598
0.078934489,29.67499215,29.47845166,29.02767056
0.110508284,29.42416319,29.21832707,28.67892212
0.14208208,29.08560879,28.86717716,28.20570352
0.173655875,28.65555173,28.42101042,27.60014824
0.205229671,28.12893266,27.8744311,26.85125176
0.236803466,27.49914191,27.2203008,25.94379424
0.268377262,26.75765062,26.44924899,24.85664053
0.299951057,25.89351474,25.54896317,23.56000189
0.331524853,24.8927326,24.50315287,22.01092553
0.363098648,23.73748651,23.29003316,20.14580881
0.394672444,22.40549024,21.88013905,17.86881477
0.426246239,20.87033214,20.23341432,15.04264491
0.457820035,19.10597151,18.29657182,11.56440046
0.489393831,17.10610644,16.00743475,8.163426471
0.520967626,14.95129349,13.34187204,8.00348938
0.552541422,12.98393891,10.56181404,10.50003586
0.584115217,11.93711575,8.869661229,12.77737146
0.615689013,12.24249515,9.492537336,14.39185715
0.647262808,13.32823445,11.2342029,15.46705597
0.678836604,14.50507766,12.86468837,16.12792332
0.710410399,15.48551499,14.10518898,16.4575032
0.741984194,16.20595975,14.97197782,16.50819435
0.77355799,16.67178312,15.5206747,16.31257002
0.805131786,16.90172215,15.79714616,15.89035602
0.836705581,16.9119661,15.83235851,15.25314388
0.868279377,16.7121625,15.64429899,14.40861338
0.899853172,16.30447569,15.23988489,13.36643602
0.931426968,15.68297973,14.61558697,12.14950337
0.963000763,14.83242733,13.75638304,10.81661668
0.994574559,13.72585947,12.63236024,9.50131525
1.026148354,12.32064545,11.19123718,8.443405841
1.05772215,10.55346577,9.342442621,7.916614482
1.089295945,8.341548848,6.921037091,8.00739073
1.120869741,5.6405626,3.597610674,8.524385475
1.152443536,2.833827428,1.329577046,9.19446975
1.184017332,1.738338871,7.118429867,9.832084182
1.215591127,3.3493454,2.912164728,10.35062457
1.247164923,5.599519477,1.69491056,10.72139089
1.278738718,7.445626864,4.548697109,10.9425451
1.310312514,8.80071138,6.41866265,11.02352556
1.341886309,9.741032254,7.673828547,10.97842797
1.373460105,10.33810552,8.494893253,10.82361169
1.4050339,10.64067462,8.978686639,10.57714668
1.436607696,10.67813623,9.179323707,10.2589628
1.468181491,10.46477271,9.125878685,9.891076409
1.499755287,10.00212071,8.830261043,9.497438713
1.531329082,9.279429134,8.290165607,9.103027343
1.562902878,8.272343359,7.488683555,8.731979834
1.594476673,6.940074741,6.390424556,8.404963996
1.626050469,5.223151254,4.932193852,8.13651734
1.657624264,3.055249834,3.002857896,7.933412335
1.68919806,0.465029675,0.399545194,7.794827657
1.720771855,1.924687332,3.253882497,7.714273227
1.752345652,2.316585736,8.197422427,7.682405756
1.783919447,0.575168162,9.050888886,7.689640227
1.815493242,1.470387554,4.514433357,7.727825301
1.847067037,3.099312565,1.091208705,7.790808728
1.878640834,4.256880379,1.209328961,7.87412463
1.910214629,5.00298318,2.79292782,7.974197392
1.941788424,5.394138111,3.881954927,8.087445748
1.973362219,5.470051452,4.597704089,8.209571369
2.004936016,5.258836212,5.009541386,8.335183129
2.036509811,4.787904185,5.157730182,8.457775902
2.068083606,4.103862367,5.064362475,8.569981631
2.099657401,3.310498797,4.738708361,8.663960837
2.131231198,2.623217402,4.179651109,8.73180586
2.162804993,2.36664101,3.376390954,8.765864872
2.194378788,2.769562877,2.308077112,8.758943492
2.225952583,3.721187683,0.943336211,8.70437997
2.25752638,4.901915491,0.756863549,8.596012807
2.289100175,6.053163296,2.818689729,8.428067607
2.32067397,7.042876089,5.160616451,8.194988107
2.352247765,7.817806998,7.279570918,7.891230074
2.383821562,8.358287511,8.02048884,7.5110302
2.415395357,8.654144433,7.069564746,7.048158046
2.446969152,8.693028448,5.543565602,6.495660698
2.478542949,8.453606818,4.158367554,5.845622677
2.510116744,7.899495543,3.043070952,5.089001655
2.541690539,6.971872001,2.123704137,4.215697174
2.573264334,5.582619545,1.271223932,3.21524839
2.604838131,3.635109959,0.354413826,2.079141277
2.636411926,1.272162946,0.715901476,0.807096538
2.667985721,0.056784946,1.954382461,0.577321598
2.699559516,2.110970408,3.308932768,1.992420716
2.731133313,5.364415471,4.700846296,3.243575006
2.762707108,8.225180944,6.060479436,4.011538922
2.794280903,10.54751316,7.340734022,4.040633405
2.825854698,12.43529723,8.515222899,3.411905824
2.857428495,13.98588412,9.57180029,2.447397876
2.88900229,15.26829423,10.50674261,1.421007149
2.920576085,16.33002176,11.32078859,0.472438654
2.95214988,17.20411616,12.01675,0.346591091
2.983723677,17.91394815,12.59815893,1.024437461
3.015297472,18.47621628,13.06853315,1.564458933
3.046871267,18.90283754,13.43099112,1.974227919
3.078445062,19.20214471,13.68805851,2.261247755
3.110018859,19.37964244,13.84157615,2.431351109
3.141592654,19.43846841,13.89265957,2.48814912
